"","record.id","site.id","read.date","time","volunteer.name","water.depth","water.temp","air.temp","water.transparency","ph","salinity","oxygen"
"1383",1383,"Bay","6/5/2008","0:00","Susan Poe",0.88,26,NA,0.6,7.2,0,4.9
"1384",1384,"Bay","6/19/2008","0:00","Susan Poe",0.6,24.5,NA,0.5,7,4,6.2
"1385",1385,"Bay","7/3/2008","0:00","Susan Poe",0.4,26,NA,0.4,8,1,7.3
"1386",1386,"Bay","7/21/2008","0:00","Susan Poe",0.7,28,NA,0.6,8.5,2,5.6
"1387",1387,"Bay","8/7/2008","0:00","Susan Poe",0.7,26,NA,0.7,8,3,6.6
"1388",1388,"Bay","8/21/2008","0:00","Susan Poe",0.6,23,NA,0.6,8,NA,5.9
"1389",1389,"Bay","9/9/2008","0:00","Susan Poe",0.825,25,NA,0.7,6,2,4.5
"1390",1390,"Bay","9/23/2008","0:00","Susan Poe",1,20,NA,1,8,3,3.7
"1391",1391,"Bay","10/9/2008","0:00","Susan Poe",0.6,20,NA,0.5,7,0,5.3
"1392",1392,"Bay","10/28/2008","0:00","Susan Poe",0.9,11,NA,0.7,7.5,3,7
"1393",1393,"Bay","11/6/2008","0:00","Susan Poe",0.3,20,NA,0.2,7,3,5.9
"1394",1394,"Bay","11/18/2008","0:00","Susan Poe",0.7,9,NA,0.7,7,1,9.3
"1395",1395,"Bay","12/4/2008","0:00","Susan Poe",0.7,7,NA,0.7,7,1,6.6
"1396",1396,"Bay","12/16/2008","0:00","Susan Poe",0.85,12,NA,0.6,6.5,1,5.6
"1397",1397,"A","1/8/2009","16:48","Not Recorded",0.7,0.9,NA,0.7,6.5,NA,NA
"1398",1398,"A","1/27/2009","0:00","Not Recorded",0.8,4,NA,0.5,6.5,0,6.9
"1399",1399,"A","2/5/2009","0:00","Not Recorded",0.4,2,NA,0.4,6.5,0,NA
"1400",1400,"A","2/19/2009","0:00","Not Recorded",0.9,10,NA,0.8,6.5,0,5.2
"1401",1401,"A","3/5/2009","0:00","Not Recorded",0.75,8,NA,0.75,6.5,NA,NA
"1402",1402,"A","3/17/2009","0:00","Not Recorded",8.5,9,NA,0.6,6.5,NA,7.1
"1403",1403,"A","4/5/2009","0:00","Not Recorded",0.8,15,NA,0.5,7,0,NA
"1404",1404,"A","4/21/2009","0:00","Not Recorded",0.6,19,NA,0.4,6.5,0,3.7
"1405",1405,"A","5/7/2009","0:00","Not Recorded",0.6,22,NA,0.4,6.5,0,NA
"1406",1406,"A","5/21/2009","0:00","Not Recorded",0.7,21,NA,0.5,7,0,4.1
"1407",1407,"A","6/2/2009","0:00","Not Recorded",0.5,27,NA,0.5,7,0,NA
"1408",1408,"A","6/23/2009","0:00","Not Recorded",0.5,16,NA,0.5,7,0,4.2
"1409",1409,"A","7/7/2009","0:00","Not Recorded",0.6,28,NA,0.6,6.5,0,NA
"1410",1410,"A","7/21/2009","0:00","Not Recorded",0.45,27,NA,0.45,6.5,0,3.2
"1411",1411,"A","8/4/2009","0:00","Not Recorded",0.5,30,NA,0.5,6.5,0,NA
"1412",1412,"A","8/20/2009","0:00","Not Recorded",0.5,29,NA,0.5,6.5,0,3.5
"1413",1413,"A","9/1/2009","0:00","Not Recorded",0.6,23,NA,0.3,6.5,0,NA
"1414",1414,"A","9/17/2009","0:00","Not Recorded",0.6,24,NA,0.3,6.5,0,1.9
"1415",1415,"A","10/1/2009","0:00","Not Recorded",0.7,20,NA,0.5,6.5,0,NA
"1416",1416,"A","10/20/2009","0:00","Not Recorded",0.5,14,NA,0.5,6.5,0,6.3
"1417",1417,"A","11/5/2009","0:00","Not Recorded",0.5,16,NA,0.5,NA,0,5.9
"1418",1418,"A","11/20/2009","0:00","Not Recorded",0.8,15,NA,0.5,6.5,0,NA
"1419",1419,"A","12/1/2009","0:00","Not Recorded",0.7,12,NA,0.7,6.5,0,6.4
"1420",1420,"A","12/15/2009","0:00","Not Recorded",0.8,11,NA,0.5,6.5,1,NA
"1421",1421,"B","1/8/2009","0:00","Not Recorded",0.5,8,NA,0.5,6.5,NA,NA
"1422",1422,"B","1/27/2009","0:00","Not Recorded",0.3,4,NA,0.3,7,0,8
"1423",1423,"B","2/5/2009","0:00","Not Recorded",0.4,1,NA,0.4,7,0,NA
"1424",1424,"B","2/19/2009","0:00","Not Recorded",0.25,10,NA,0.25,7,0,8
"1425",1425,"B","3/5/2009","0:00","Not Recorded",0.2,8,NA,0.2,7,0,NA
"1426",1426,"B","3/17/2009","0:00","Not Recorded",0.45,9,NA,0.45,7,NA,8.6
"1427",1427,"B","4/5/2009","0:00","Not Recorded",0.2,13,NA,0.2,7.5,0,NA
"1428",1428,"B","4/21/2009","0:00","Not Recorded",0.6,21,NA,0.4,8,0,5.3
"1429",1429,"B","5/7/2009","0:00","Not Recorded",0.3,22,NA,0.1,7,0,NA
"1430",1430,"B","5/21/2009","0:00","Not Recorded",0.3,20,NA,0.1,9,0,4.8
"1431",1431,"B","6/2/2009","0:00","Not Recorded",0.9,28,NA,0.9,7,0,NA
"1432",1432,"B","6/23/2009","0:00","Not Recorded",0.2,27,NA,0.2,8.5,0,0.8
"1433",1433,"B","7/7/2009","0:00","Not Recorded",0.2,27,NA,0.2,7,0,NA
"1434",1434,"B","7/21/2009","0:00","Not Recorded",0.5,25,NA,0.5,7,0,1.8
"1435",1435,"B","8/4/2009","0:00","Not Recorded",0.28,30,NA,0.28,7.5,0,NA
"1436",1436,"B","8/20/2009","0:00","Not Recorded",0.4,29,NA,0.4,7.5,0,4.3
"1437",1437,"B","9/1/2009","0:00","Not Recorded",0.6,21,NA,0.5,7.5,0,NA
"1438",1438,"B","9/17/2009","0:00","Not Recorded",0.6,24,NA,0.1,6.5,0,1.1
"1439",1439,"B","10/1/2009","0:00","Not Recorded",0.5,20,NA,0.5,6.5,0,NA
"1440",1440,"B","10/20/2009","0:00","Not Recorded",0.5,13,NA,0.5,7,0,6.8
"1441",1441,"B","11/5/2009","0:00","Not Recorded",0.6,17,NA,0.6,7,0,NA
"1442",1442,"B","11/20/2009","0:00","Not Recorded",0.48,16,NA,0.48,6.5,0,NA
"1443",1443,"B","12/1/2009","0:00","Not Recorded",0.58,10,NA,0.58,7,0,5.3
"1444",1444,"B","12/15/2009","0:00","Not Recorded",0.4,10,NA,0.4,6.5,1,NA
"1445",1445,"C","1/8/2009","0:00","Not Recorded",0.5,8.5,NA,0.5,6.5,NA,5.9
"1446",1446,"C","1/27/2009","0:00","Not Recorded",0.5,4,NA,0.5,7,0,NA
"1447",1447,"C","2/5/2009","0:00","Not Recorded",0.5,1,NA,0.5,7,0,8.4
"1448",1448,"C","2/19/2009","0:00","Not Recorded",0.5,11,NA,0.5,7,0,NA
"1449",1449,"C","3/5/2009","0:00","Not Recorded",0.5,8,NA,0.5,6.5,0,7.5
"1450",1450,"C","3/17/2009","0:00","Not Recorded",0.6,9,NA,0.6,7,NA,NA
"1451",1451,"C","4/5/2009","0:00","Not Recorded",0.5,12,NA,0.5,6.5,0,5.3
"1452",1452,"C","4/21/2009","0:00","Not Recorded",0.35,20,NA,0.35,8.5,0,NA
"1453",1453,"C","5/7/2009","N/A","Not Recorded",0.4,22,NA,0.4,NA,0,6
"1454",1454,"C","5/21/2009","0:00","Not Recorded",0.4,20,NA,0.4,8,0,NA
"1455",1455,"C","6/2/2009","0:00","Not Recorded",0.4,28,NA,0.4,9,NA,3.9
"1456",1456,"C","6/23/2009","0:00","Not Recorded",0.8,30,NA,0.4,9,0,NA
"1457",1457,"C","7/7/2009","0:00","Not Recorded",0.35,26,NA,0.35,6.5,0,4.2
"1458",1458,"C","7/21/2009","0:00","Not Recorded",0.5,26,NA,0.5,7,0,NA
"1459",1459,"C","8/4/2009","0:00","Not Recorded",0.4,28,NA,0.4,NA,0,2.5
"1460",1460,"C","8/20/2009","0:00","Not Recorded",NA,29,NA,NA,7.5,0,NA
"1461",1461,"C","9/1/2009","0:00","Not Recorded",0.6,22,NA,0.6,7.5,0,4.6
"1462",1462,"C","10/1/2009","0:00","Not Recorded",0.3,21,NA,0.3,7,0,4.2
"1463",1463,"C","10/20/2009","0:00","Not Recorded",0.25,14.5,NA,0.25,7,0,NA
"1464",1464,"C","11/5/2009","0:00","Not Recorded",0.5,17,NA,0.5,7.5,0,NA
"1465",1465,"C","11/20/2009","0:00","Not Recorded",0.5,16,NA,0.5,6.5,0,5.3
"1466",1466,"C","12/1/2009","0:00","Not Recorded",0.5,12,NA,0.5,6.5,0,NA
"1467",1467,"C","12/15/2009","0:00","Not Recorded",0.67,11,NA,0.67,6.5,2,6.3
"1468",1468,"D","1/8/2009","0:00","Not Recorded",1.6,9,NA,0.3,6.5,NA,6.1
"1469",1469,"D","1/27/2009","0:00","Not Recorded",1.5,4,NA,0.6,6.5,0,NA
"1470",1470,"D","2/5/2009","0:00","Not Recorded",1.4,2,NA,0.7,6.5,0,9.7
"1471",1471,"D","2/19/2009","0:00","Not Recorded",2.5,9,NA,1.9,6.5,0,NA
"1472",1472,"D","3/5/2009","0:00","Not Recorded",1.6,NA,NA,0.9,7,0,8
"1473",1473,"D","3/17/2009","0:00","Not Recorded",1.6,9,NA,0.7,6.5,NA,NA
"1474",1474,"D","4/5/2009","0:00","Not Recorded",1.5,14,NA,0.5,6.5,0,6.7
"1475",1475,"D","4/21/2009","0:00","Not Recorded",1.6,18,NA,0.7,6.5,0,NA
"1476",1476,"D","5/7/2009","0:00","Not Recorded",1.7,23,NA,0.6,7,0,5
"1477",1477,"D","5/21/2009","0:00","Not Recorded",1.6,22,NA,0.5,6.5,0,NA
"1478",1478,"D","6/2/2009","N/A","Not Recorded",1.5,26,NA,0.7,6.5,0,4
"1479",1479,"D","6/23/2009","0:00","Not Recorded",1.6,27,NA,0.7,6.5,0,NA
"1480",1480,"D","7/7/2009","0:00","Not Recorded",1.7,26,NA,1.6,6.5,0,4
"1481",1481,"D","7/21/2009","0:00","Not Recorded",1.3,26,NA,0.7,6.5,0,NA
"1482",1482,"D","8/4/2009","0:00","Not Recorded",1.4,NA,NA,0.7,6.5,0,4.8
"1483",1483,"D","8/20/2009","0:00","Not Recorded",1.4,30,NA,0.8,7.5,0,NA
"1484",1484,"D","9/1/2009","0:00","Not Recorded",1.5,21,NA,0.5,6,1,7.7
"1485",1485,"D","9/17/2009","0:00","Not Recorded",2.6,23,NA,0.5,6.5,0,NA
"1486",1486,"D","10/1/2009","0:00","Not Recorded",1.7,20,NA,1.6,6,0,3.8
"1487",1487,"D","10/20/2009","0:00","Not Recorded",1.5,14,NA,1.4,6.5,0,NA
"1488",1488,"D","11/5/2009","0:00","Not Recorded",1.5,16,NA,0.1,6.5,0,NA
"1489",1489,"D","11/20/2009","0:00","Not Recorded",1.6,15,NA,0.8,6,0,6
"1490",1490,"D","12/1/2009","0:00","Not Recorded",1.6,12,NA,1.2,6,0,NA
"1491",1491,"D","12/15/2009","0:00","Not Recorded",1.65,10,NA,1.3,5.5,2,7.2
"1492",1492,"Bay","1/8/2009","N/A","Susan Poe",0.7,8.5,NA,0.15,7,NA,6.1
"1493",1493,"Bay","1/27/2009","0:00","Susan Poe",0.03,5,NA,0.03,7,0,6.4
"1494",1494,"Bay","2/5/2009","0:00","Susan Poe",0.3,2,NA,0.3,7,1,9.1
"1495",1495,"Bay","2/19/2009","0:00","Susan Poe",3.5,12,NA,3.5,7,1,9
"1496",1496,"Bay","3/5/2009","0:00","Susan Poe",0.3,12,NA,0.3,7,1,9
"1497",1497,"Bay","3/17/2009","0:00","Susan Poe",0.3,9,NA,0.3,7,NA,6.6
"1498",1498,"Bay","4/5/2009","0:00","Susan Poe",0.8,15,NA,0.3,7,0,7.5
"1499",1499,"Bay","4/21/2009","0:00","Susan Poe",0.8,NA,NA,0.5,7,0,6.3
"1500",1500,"Bay","5/7/2009","0:00","Susan Poe",1.1,21,NA,0.5,7,0,6.9
"1501",1501,"Bay","5/21/2009","0:00","Susan Poe",0.03,19,NA,0.03,8.5,0,8.1
"1502",1502,"Bay","6/2/2009","0:00","Susan Poe",0.5,24,NA,0.5,8.5,0,5.8
"1503",1503,"Bay","6/23/2009","0:00","Susan Poe",0.7,24,NA,0.7,9,0,6.6
"1504",1504,"Bay","7/7/2009","0:00","Susan Poe",0.8,25,NA,0.8,9,2,5.3
"1505",1505,"Bay","7/21/2009","0:00","Susan Poe",0.65,25,NA,0.65,8.5,1,3.1
"1506",1506,"Bay","8/4/2009","0:00","Susan Poe",0.8,28,NA,0.8,8.5,0,3.3
"1507",1507,"Bay","8/20/2009","0:00","Susan Poe",0.8,27,NA,0.8,7.5,0,3
"1508",1508,"Bay","9/1/2009","0:00","Susan Poe",0.6,22,NA,0.6,7,2,2.7
"1509",1509,"Bay","9/17/2009","0:00","Susan Poe",0.8,24,NA,0.8,7,2,4.1
"1510",1510,"Bay","10/1/2009","0:00","Susan Poe",0.8,20,NA,0.8,7,1,6.9
"1511",1511,"Bay","10/20/2009","0:00","Susan Poe",0.4,12,NA,0.4,7,0,2.3
"1512",1512,"Bay","11/5/2009","0:00","Susan Poe",0.8,16,NA,0.8,6.5,0,7.6
"1513",1513,"Bay","11/20/2009","0:00","Susan Poe",0.9,16,NA,0.7,7,2,7.2
"1514",1514,"Bay","12/1/2009","0:00","Susan Poe",0.88,10,NA,0.82,6.5,0,7.8
"1515",1515,"Bay","12/15/2009","0:00","Susan Poe",0.8,11,NA,0.7,6.3,NA,2
"1516",1516,"A","1/7/2010","0:00","Not Recorded",NA,NA,NA,NA,NA,NA,NA
"1517",1517,"A","2/5/2010","0:00","Not Recorded",0.9,5,NA,0.7,6.5,NA,NA
"1518",1518,"A","2/18/2010","0:00","Not Recorded",1.1,5,NA,0.9,6,NA,NA
"1519",1519,"A","3/5/2010","0:00","Not Recorded",NA,6,NA,NA,6.5,0,NA
"1520",1520,"A","3/16/2010","0:00","Not Recorded",0.7,12,NA,0.5,6,0,5.7
"1521",1521,"A","4/6/2010","0:00","Not Recorded",0.8,21,NA,0.7,6.5,0,NA
"1522",1522,"A","4/23/2010","0:00","Not Recorded",0.6,18,NA,0.5,6.5,0,4
"1523",1523,"A","5/6/2010","0:00","Not Recorded",0.6,25,NA,0.6,6.5,0,NA
"1524",1524,"A","5/19/2010","0:00","Not Recorded",0.7,20,NA,0.6,6.5,0,4.6
"1525",1525,"A","6/1/2010","0:00","Not Recorded",0.5,26,NA,0.5,6.5,0,NA
"1526",1526,"A","6/15/2010","0:00","Not Recorded",0.5,29,NA,0.5,6.5,0,4.5
"1527",1527,"A","7/8/2010","0:00","Not Recorded",0.6,31,NA,0.6,6.5,0,NA
"1528",1528,"A","7/20/2010","0:00","Not Recorded",0.9,28,NA,0.5,6.5,0,4.1
"1529",1529,"A","8/3/2010","0:00","Not Recorded",0.4,29,NA,0.1,7,0,NA
"1530",1530,"A","8/17/2010","0:00","Not Recorded",0.9,28,NA,0.8,6.5,0,4.2
"1531",1531,"A","9/2/2010","0:00","Not Recorded",0.8,28,NA,0.8,6.5,0,NA
"1532",1532,"A","9/22/2010","0:00","Not Recorded",0.8,26,NA,0.5,7.5,0,4
"1533",1533,"A","10/14/2010","0:00","Not Recorded",0.9,20,NA,0.2,6.5,0,NA
"1534",1534,"A","11/2/2010","0:00","Not Recorded",0.9,14,NA,0.8,6.5,0,NA
"1535",1535,"A","11/16/2010","0:00","Not Recorded",0.9,14,NA,0.9,6.5,0,8.2
"1536",1536,"A","12/7/2010","0:00","Not Recorded",4.5,3,NA,4.5,7,0,NA
"1537",1537,"A","12/21/2010","0:00","Not Recorded",NA,NA,NA,NA,NA,NA,NA
"1538",1538,"B","1/7/2010","0:00","Not Recorded",NA,NA,NA,NA,NA,NA,NA
"1539",1539,"B","2/5/2010","N/A","Not Recorded",NA,NA,NA,NA,NA,NA,NA
"1540",1540,"B","2/18/2010","0:00","Not Recorded",0.6,5,NA,0.6,NA,NA,NA
"1541",1541,"B","3/5/2010","0:00","Not Recorded",0.6,7,NA,0.6,6.5,0,NA
"1542",1542,"B","3/16/2010","0:00","Not Recorded",0.6,11,NA,0.55,7,0,8.1
"1543",1543,"B","4/6/2010","0:00","Not Recorded",0.5,21,NA,0.2,6.5,0,NA
"1544",1544,"B","4/23/2010","0:00","Not Recorded",0.4,16,NA,0.4,6.5,0,4
"1545",1545,"B","5/6/2010","0:00","Not Recorded",0.45,25,NA,0.4,7,0,NA
"1546",1546,"B","5/19/2010","0:00","Not Recorded",0.4,16,NA,0.4,7.5,0,5.2
"1547",1547,"B","6/1/2010","0:00","Not Recorded",0.3,25,NA,0.3,7,0,NA
"1548",1548,"B","6/15/2010","0:00","Not Recorded",0.2,28,NA,0.2,7,0,4.2
"1549",1549,"B","7/8/2010","0:00","Not Recorded",0.4,31,NA,0.4,7,0,NA
"1550",1550,"B","7/20/2010","0:00","Not Recorded",0.4,29,NA,0.4,7,0,3.7
"1551",1551,"B","8/3/2010","0:00","Not Recorded",0.9,28,NA,0.9,6.5,0,NA
"1552",1552,"B","8/17/2010","0:00","Not Recorded",0.5,NA,NA,0.5,7,0,3.4
"1553",1553,"B","9/2/2010","0:00","Not Recorded",0.4,27,NA,0.4,8,0,NA
"1554",1554,"B","9/22/2010","0:00","Not Recorded",0.35,26,NA,0.2,9,0,3.2
"1555",1555,"B","10/14/2010","0:00","Not Recorded",0.3,19,NA,0.2,6.5,0,NA
"1556",1556,"B","11/2/2010","0:00","Not Recorded",0.3,13,NA,0.3,7,0,NA
"1557",1557,"B","11/16/2010","0:00","Not Recorded",0.2,16,NA,0.2,8.5,0,4.3
"1558",1558,"B","12/7/2010","0:00","Not Recorded",0.7,1,NA,0.3,6.5,0,NA
"1559",1559,"B","12/21/2010","0:00","Not Recorded",0.4,3,NA,0.4,7,0,4.3
"1560",1560,"C","1/7/2010","0:00","Not Recorded",NA,NA,NA,NA,NA,NA,NA
"1561",1561,"C","2/5/2010","0:00","Not Recorded",0.8,5,NA,0.8,6.5,NA,NA
"1562",1562,"C","2/18/2010","0:00","Not Recorded",0.95,5,NA,0.95,6.5,NA,NA
"1563",1563,"C","3/5/2010","0:00","Not Recorded",0.6,7,NA,0.6,6.5,0,9.5
"1564",1564,"C","3/16/2010","0:00","Not Recorded",0.6,9,NA,0.6,6.5,0,NA
"1565",1565,"C","4/6/2010","0:00","Not Recorded",0.5,22,NA,0.5,6.5,0,5.1
"1566",1566,"C","4/23/2010","0:00","Not Recorded",0.4,18,NA,0.4,6.5,0,NA
"1567",1567,"C","5/6/2010","0:00","Not Recorded",0.3,24,NA,0.3,6.5,0,4.9
"1568",1568,"C","5/19/2010","0:00","Not Recorded",0.7,19,NA,0.7,6.5,0,NA
"1569",1569,"C","6/1/2010","0:00","Not Recorded",0.3,25,NA,0.3,7,0,5.1
"1570",1570,"C","6/15/2010","0:00","Not Recorded",0.3,29,NA,0.3,7,0,NA
"1571",1571,"C","7/8/2010","0:00","Not Recorded",0.4,30,NA,0.4,7.5,0,5.2
"1572",1572,"C","7/20/2010","0:00","Not Recorded",0.4,31,NA,0.4,7,0,NA
"1573",1573,"C","8/3/2010","0:00","Not Recorded",0.4,28,NA,0.4,6.5,0,4.5
"1574",1574,"C","8/17/2010","0:00","Not Recorded",0.4,29,NA,0.2,7,0,NA
"1575",1575,"C","9/2/2010","0:00","Not Recorded",0.6,27,NA,0.6,7,0,2.3
"1576",1576,"C","9/22/2010","0:00","Not Recorded",0.3,26,NA,0.3,8,0,NA
"1577",1577,"C","11/2/2010","0:00","Not Recorded",0.5,13,NA,0.5,7.5,0,7.3
"1578",1578,"C","11/16/2010","0:00","Not Recorded",0.5,15,NA,0.5,8.5,0,NA
"1579",1579,"C","12/7/2010","0:00","Not Recorded",0.5,2,NA,0.5,7,0,8.8
"1580",1580,"C","12/21/2010","0:00","Not Recorded",NA,NA,NA,NA,NA,NA,NA
"1581",1581,"D","1/7/2010","0:00","Not Recorded",NA,NA,NA,NA,NA,NA,NA
"1582",1582,"D","2/5/2010","0:00","Not Recorded",1.2,5,NA,0.6,6.5,NA,9.5
"1583",1583,"D","2/18/2010","0:00","Not Recorded",1.6,5,NA,1.4,6,NA,NA
"1584",1584,"D","3/5/2010","0:00","Not Recorded",1.5,6,NA,1.2,6.5,0,8.7
"1585",1585,"D","3/16/2010","N/A","Not Recorded",NA,NA,NA,NA,NA,NA,NA
"1586",1586,"D","4/6/2010","0:00","Not Recorded",1.7,22,NA,0.7,6,0,6.3
"1587",1587,"D","4/23/2010","0:00","Not Recorded",1.7,17,NA,0.8,6.5,0,NA
"1588",1588,"D","5/6/2010","0:00","Not Recorded",1.5,25,NA,0.8,6.5,0,5
"1589",1589,"D","5/19/2010","0:00","Not Recorded",1.6,19,NA,0.8,6.5,0,NA
"1590",1590,"D","6/1/2010","0:00","Not Recorded",1.5,25,NA,0.7,6,0,5.2
"1591",1591,"D","6/15/2010","0:00","Not Recorded",1.4,28,NA,0.6,6.5,0,NA
"1592",1592,"D","7/8/2010","0:00","Not Recorded",1.2,31,NA,0.7,6.5,0,5.2
"1593",1593,"D","7/20/2010","0:00","Not Recorded",1.3,31,NA,0.6,8,0,NA
"1594",1594,"D","8/3/2010","0:00","Not Recorded",1.2,28,NA,0.8,6.5,0,6
"1595",1595,"D","8/17/2010","0:00","Not Recorded",1.2,31,NA,0.9,7.5,0,NA
"1596",1596,"D","9/2/2010","0:00","Not Recorded",1.2,26,NA,0.85,6.5,0,2.7
"1597",1597,"D","9/22/2010","0:00","Not Recorded",1.2,25,NA,1,6.5,0,NA
"1598",1598,"D","10/14/2010","0:00","Not Recorded",1.3,19,NA,0.8,6.5,0,5.9
"1599",1599,"D","11/2/2010","0:00","Not Recorded",1.4,13,NA,1,6.5,0,7.2
"1600",1600,"D","11/16/2010","0:00","Not Recorded",1.3,NA,NA,1.2,6,0,NA
"1601",1601,"D","12/7/2010","0:00","Not Recorded",1.1,2,NA,1.1,6,0,10.3
"1602",1602,"D","12/21/2010","0:00","Not Recorded",1.3,3,NA,1.3,6.5,0,NA
"1603",1603,"Bay","1/7/2010","0:00","Susan Poe",NA,4,NA,NA,6.5,0,7
"1604",1604,"Bay","2/5/2010","0:00","Susan Poe",0.4,5,NA,0.4,6.5,NA,7
"1605",1605,"Bay","2/18/2010","0:00","Susan Poe",0.65,4,NA,0.2,6.5,NA,NA
"1606",1606,"Bay","3/5/2010","0:00","Susan Poe",0.4,10,NA,0.2,6.5,0,7.7
"1607",1607,"Bay","3/16/2010","0:00","Susan Poe",0.8,10,NA,0.3,6.5,0,7.9
"1608",1608,"Bay","4/6/2010","0:00","Susan Poe",1,20,NA,0.8,6.5,1,5.9
"1609",1609,"Bay","4/23/2010","0:00","Susan Poe",0.6,16,NA,0.6,6.5,1,6.7
"1610",1610,"Bay","5/6/2010","0:00","Susan Poe",0.9,23,NA,0.75,7,0,6.5
"1611",1611,"Bay","5/19/2010","0:00","Susan Poe",0.6,17,NA,0.5,6.5,0,7
"1612",1612,"Bay","6/1/2010","0:00","Susan Poe",0.9,25,NA,0.7,7,0,6.8
"1613",1613,"Bay","6/15/2010","0:00","Susan Poe",0.5,28,NA,0.5,7,0,5.4
"1614",1614,"Bay","7/8/2010","0:00","Susan Poe",0.45,29,NA,0.4,8.5,0,3.6
"1615",1615,"Bay","7/20/2010","0:00","Susan Poe",1,27,NA,0.7,7,0,3.9
"1616",1616,"Bay","8/3/2010","0:00","Susan Poe",0.5,26,NA,0.5,7,0,5.1
"1617",1617,"Bay","8/17/2010","0:00","Susan Poe",0.9,27,NA,0.5,8,0,3.1
"1618",1618,"Bay","9/2/2010","0:00","Susan Poe",0.7,26,NA,0.5,7,0,3.3
"1619",1619,"Bay","9/22/2010","0:00","Susan Poe",0.8,26,NA,0.6,8.5,0,5
"1620",1620,"Bay","10/14/2010","0:00","Susan Poe",0.8,19,NA,0.5,7.5,0,3.9
"1621",1621,"Bay","11/2/2010","0:00","Susan Poe",0.4,12,NA,0.4,7.5,0,5
"1622",1622,"Bay","11/16/2010","0:00","Susan Poe",0.8,15,NA,0.5,8,0,6.7
"1623",1623,"Bay","12/7/2010","0:00","Susan Poe",0.5,4,NA,0.3,7,0,5.7
"1624",1624,"Bay","12/21/2010","0:00","Susan Poe",0.3,NA,NA,0.1,7,0,6.7
"1625",1625,"A","1/4/2011","0:00","Not Recorded",0.8,NA,NA,0.8,6.5,0,5.9
"1626",1626,"A","1/18/2011","0:00","Not Recorded",0.65,6,NA,0.5,6.5,0,NA
"1627",1627,"A","2/8/2011","0:00","Not Recorded",NA,7,NA,NA,6.5,0,3.9
"1628",1628,"A","3/3/2011","0:00","Not Recorded",NA,8.5,NA,NA,7,0,NA
"1629",1629,"A","3/24/2011","0:00","Not Recorded",1,14,NA,0.4,6.5,0,3
"1630",1630,"A","4/14/2011","0:00","Not Recorded",0.6,18,NA,0.2,6,0,NA
"1631",1631,"A","4/28/2011","0:00","Not Recorded",0.3,24,NA,0.3,6.5,0,4
"1632",1632,"A","5/12/2011","0:00","Not Recorded",NA,24,NA,NA,7.5,0,NA
"1633",1633,"A","5/26/2011","0:00","Not Recorded",0.8,28,NA,0.7,7.5,0,2.4
"1634",1634,"A","6/9/2011","0:00","Not Recorded",0.9,29,NA,0.6,7.5,0,NA
"1635",1635,"A","6/23/2011","0:00","Not Recorded",0.8,27,NA,0.5,7.5,0,5.7
"1636",1636,"A","7/14/2011","0:00","Not Recorded",0.7,27,NA,0.7,7,0,NA
"1637",1637,"A","7/28/2011","0:00","Not Recorded",0.8,31,NA,0.8,7.5,0,3.2
"1638",1638,"A","8/11/2011","0:00","Not Recorded",0.6,29,NA,0.6,7.5,0,NA
"1639",1639,"A","9/8/2011","0:00","Not Recorded",0.8,27,NA,0.5,6.5,0,5
"1640",1640,"A","9/22/2011","0:00","Not Recorded",0.7,25,NA,0.7,5,0,NA
"1641",1641,"A","10/13/2011","0:00","Not Recorded",0.8,22,NA,0.7,6.5,0,4
"1642",1642,"A","10/27/2011","0:00","Not Recorded",0.9,17,NA,0.8,7,0,NA
"1643",1643,"A","11/10/2011","0:00","Not Recorded",0.8,19,NA,0.6,NA,0,8.6
"1644",1644,"A","11/22/2011","0:00","Not Recorded",0.9,19,NA,0.5,7,0,NA
"1645",1645,"A","12/8/2011","0:00","Not Recorded",0.9,12,NA,0.8,7,0,8
"1646",1646,"A","12/22/2011","0:00","Not Recorded",0.9,13,NA,0.9,7,0,NA
"1647",1647,"B","1/4/2011","0:00","Not Recorded",0.4,5,NA,0.4,6.5,0,7.2
"1648",1648,"B","1/18/2011","0:00","Not Recorded",0.5,5,NA,0.5,7,0,NA
"1649",1649,"B","2/8/2011","0:00","Not Recorded",NA,9,NA,NA,7,0,3.6
"1650",1650,"B","3/3/2011","0:00","Not Recorded",NA,6,NA,NA,7,0,NA
"1651",1651,"B","3/24/2011","0:00","Not Recorded",0.5,14,NA,0.5,7,0,3.9
"1652",1652,"B","4/14/2011","0:00","Not Recorded",3,19,NA,2.5,7,0,NA
"1653",1653,"B","4/28/2011","0:00","Not Recorded",0.17,23,NA,0.17,7,0,NA
"1654",1654,"B","5/12/2011","0:00","Not Recorded",NA,23,NA,NA,8.5,0,NA
"1655",1655,"B","5/26/2011","0:00","Not Recorded",0.4,27,NA,0.2,NA,0,1.5
"1656",1656,"B","6/9/2011","0:00","Not Recorded",0.3,30,NA,0.3,8,0,NA
"1657",1657,"B","6/23/2011","0:00","Not Recorded",0.3,27,NA,0.3,8,0,5.8
"1658",1658,"B","7/14/2011","0:00","Not Recorded",0.4,28,NA,0.4,7,0,NA
"1659",1659,"B","7/28/2011","0:00","Not Recorded",0.4,30,NA,0.4,7,0,2.4
"1660",1660,"B","8/11/2011","0:00","Not Recorded",0.3,30,NA,0.3,7.5,0,NA
"1661",1661,"B","9/8/2011","N/A","Not Recorded",0.2,27,NA,0.1,6.5,0,3.1
